state_clean,district,age_0_5,age_5_17,age_18_greater,total_enrolments,youth_pct,demo_age_5_17,demo_age_17_,demo_total,bio_age_5_17,bio_age_17_,bio_total,update_total,update_load,bio_stress,coverage_gap,seasonal_cv,trend_slope,recent_growth,log_enrol,log_update_load,log_bio_stress,state_enrol_share,state_update_share,data_issue,issue_reason,update_load_capped,bio_stress_capped,OPI_raw,OPI,youth_pct_band,update_load_capped_band,bio_stress_capped_band,coverage_gap_band,cluster,x,y,cluster_label,cluster_signature,_cluster_centroid_dist
nagaland,meluri,2,13,2,17,76.47058823079584,8.0,88.0,96.0,160.0,705.0,865.0,961.0,56.52941176138062,50882.35293818339,0.0,0.0,0.0,0.0,2.8903717578961645,4.0522963259208,10.837291094785048,0.0010906524667991858,0.0065649251284292925,False,OK,5.0,2000.0,47.94117647688581,47.94117647688581,High,High,High,High,5,0.3090244575027134,-0.33545120594251854,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),3.1682972194950803
nagaland,mokokchung,132,315,43,490,64.2857142855831,189.0,2507.0,2696.0,2120.0,6425.0,8545.0,11241.0,22.940816326483795,17438.775510168492,0.0,0.0,0.0,0.0,6.19644412779452,3.1755847983990924,9.766508825256757,0.03143645345480006,0.07679117936386438,False,OK,5.0,2000.0,44.285714292103506,44.285714292103506,High,High,High,High,3,-0.08985355376436696,0.7490260229588845,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.8265768621639273
nagaland,mon,618,1434,171,2223,64.50742240213022,837.0,3825.0,4662.0,5267.0,8777.0,14044.0,18706.0,8.414754835803683,6317.588843901792,0.0,0.0,0.0,0.0,7.707062655370473,2.2422781220253793,8.751251178016522,0.14261884904085823,0.1277871898568141,False,OK,5.0,2000.0,44.35222672708981,44.35222672708981,High,High,High,High,3,-0.8370237352497593,1.5738866428886737,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.4172556723118805
nagaland,niuland,14,15,2,31,48.387096772632674,57.0,316.0,373.0,110.0,175.0,285.0,658.0,21.2258064509282,9193.548386800208,0.23592493297791972,0.0,0.0,0.0,3.4657359027997265,3.1012540664977055,9.126366020747973,0.0019888368512220446,0.004495026778882908,False,OK,5.0,2000.0,50.1327510206349,50.1327510206349,High,High,High,High,5,-0.7713111300140492,-0.9268413344576745,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.5229970970292097
nagaland,noklak,70,246,38,354,69.49152542353251,62.0,385.0,447.0,227.0,520.0,747.0,1194.0,3.372881355922676,2110.169491519463,0.0,0.0,0.0,0.0,5.872117789475416,1.4754221410137192,7.654997334307637,0.022711233720406575,0.008156629139796643,False,OK,3.372881355922676,2000.0,37.71186441362229,37.71186441362229,High,High,High,High,2,-1.8666425213056614,1.3056473988177448,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,2.2852682024300055
nagaland,peren,511,843,100,1454,57.97799174686521,391.0,1413.0,1804.0,1819.0,2765.0,4584.0,6388.0,4.393397524068505,3152.6822558437743,0.0,0.0,0.0,0.0,7.282761179605593,1.685175524758252,8.056326019215252,0.09328286392505977,0.043638649032680873,False,OK,4.393397524068505,2000.0,39.36038515019988,39.36038515019988,High,High,High,High,3,-1.3312622328933914,1.4041148793626703,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.7330333168297887
nagaland,phek,309,695,39,1043,66.634707574241,155.0,1313.0,1468.0,1620.0,7138.0,8758.0,10226.0,9.804410354736525,8396.931927125219,0.0,0.0,0.0,0.0,6.950814768442584,2.379954416950707,9.035740755367659,0.06691473663950298,0.06985736146026841,False,OK,5.0,2000.0,44.99041227893578,44.99041227893578,High,High,High,High,3,-0.7621074480257052,1.3240961979308643,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.6321842335174603
nagaland,shamator,3,221,23,247,89.47368421016407,51.0,382.0,433.0,36.0,134.0,170.0,603.0,2.4412955465488206,688.2591093089544,0.6073903002318536,0.0,0.0,0.0,5.5134287461649825,1.2358480128535128,6.53561726607911,0.015846538782317583,0.004119302656027953,False,OK,2.4412955465488206,688.2591093089544,66.38114651517411,66.38114651517411,High,High,High,High,2,-3.7698552687891302,1.132125945894739,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,1.970005573743071
nagaland,tseminyu,7,15,10,32,46.87499999853516,7.0,84.0,91.0,53.0,133.0,186.0,277.0,8.656249999729493,5812.49999981836,0.0,0.0,0.0,0.0,3.4965075614664802,2.2676053740700053,8.667938078077418,0.0020529928786808204,0.0018922833096513153,False,OK,5.0,2000.0,39.062500004248044,39.062500004248044,High,High,High,High,5,-0.963410022790962,-0.43646890849671904,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.710357173571324
nagaland,tuensang,512,983,84,1579,62.254591513576784,464.0,3775.0,4239.0,2650.0,7058.0,9708.0,13947.0,8.832805573141968,6148.195060160768,0.0,0.0,0.0,0.0,7.365180126021013,2.2857243027094145,8.724076467707732,0.10130236735740673,0.09527680620832814,False,OK,5.0,2000.0,43.6763774602985,43.6763774602985,High,High,High,High,3,-0.8170377775121883,1.3751762730528678,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.3863990733796807
nagaland,wokha,118,410,30,558,73.4767025088289,132.0,1773.0,1905.0,1973.0,4954.0,6927.0,8832.0,15.827956989218947,12413.97849460141,0.0,0.0,0.0,0.0,6.326149473155099,2.8230416098193123,9.426658965729846,0.0357990633219968,0.060334462782817386,False,OK,5.0,2000.0,47.04301075999634,47.04301075999634,High,High,High,High,3,-0.5257321434670549,1.1687103379687225,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),2.0552033596924395
nagaland,zunheboto,131,583,47,761,76.6097240472055,221.0,2218.0,2439.0,1477.0,6486.0,7963.0,10402.0,13.66885676739334,10463.863337699784,0.0,0.0,0.0,0.0,6.635946555686647,2.685726659151822,9.25577857580771,0.04882273689612826,0.07105967865340426,False,OK,5.0,2000.0,47.982917221822625,47.982917221822625,High,High,High,High,3,-0.6785593332369841,1.4115891463349526,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),2.1028491676023093
odisha,angul,2583,413,14,3010,13.72093023255358,4008.0,25459.0,29467.0,32306.0,31749.0,64055.0,93522.0,31.070431893677384,21280.730897002897,0.0,0.0,0.0,0.0,8.010027528481734,3.4679344808322603,9.965604279292604,0.024474131412262883,0.026145241651006502,False,OK,5.0,2000.0,29.11627907113817,29.11627907113817,Low,High,High,High,0,1.0203423186345637,-0.16649618966677812,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.15004053431080597
odisha,anugal,1,2,0,3,66.66666664444443,0.0,11.0,11.0,0.0,4.0,4.0,15.0,4.999999998333333,1333.333332888889,0.6363636363966942,0.0,0.0,0.0,1.3862943611198906,1.7917594689502772,7.196187069991381,2.4392822005577625e-05,4.193437103196013e-06,False,OK,4.999999998333333,1333.333332888889,73.63636362951792,73.63636362951792,High,High,High,High,2,-3.3193439809293457,-1.196801591332852,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,1.938949924739613
odisha,anugul,171,36,0,207,17.39130434774207,94.0,1719.0,1813.0,494.0,1611.0,2105.0,3918.0,18.927536231792622,10169.08212555474,0.0,0.0,0.0,0.0,5.337538079701318,2.9921025054988237,9.227205564285786,0.001683104718384856,0.0010953257713547987,False,OK,5.0,2000.0,30.217391306061753,30.217391306061753,Mid,High,High,High,5,0.22223742445257297,-0.8585812988783533,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),0.7313564886538717
odisha,balangir,4582,1032,56,5670,18.20105820105499,5240.0,37354.0,42594.0,48798.0,52248.0,101046.0,143640.0,25.333333333328863,17821.164021160876,0.0,0.0,0.0,0.0,8.643120748014027,3.270835563798742,9.788198131427412,0.04610243359054171,0.04015635370020502,False,OK,5.0,2000.0,30.460317462136604,30.460317462136604,Mid,High,High,High,0,0.8384985885191608,0.24735982483022884,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.3418540787266469
odisha,baleshwar,978,251,0,1229,20.42310821804685,1008.0,11279.0,12287.0,6562.0,18274.0,24836.0,37123.0,30.205858421456302,20208.2994304148,0.0,0.0,0.0,0.0,7.114769448366463,3.440605847107343,9.91389814529485,0.009992926081618302,0.01037819770546304,False,OK,5.0,2000.0,31.126932467456363,31.126932467456363,Mid,High,High,High,0,0.8154296459433759,-0.2800107391865638,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.5910672372872375
odisha,baleswar,4866,1148,4,6018,19.076105018275328,8027.0,35187.0,43214.0,60258.0,44416.0,104674.0,147888.0,24.574277168490433,17393.48620803965,0.0,0.0,0.0,0.0,8.70267641154777,3.241587048231648,9.763908550388665,0.04893200094318872,0.04134393508783013,False,OK,5.0,2000.0,30.722831507390207,30.722831507390207,Mid,High,High,High,0,0.8061832759694556,0.3026769662200029,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.40299980211436875
odisha,bargarh,4411,825,3,5239,15.747280015267082,4584.0,30887.0,35471.0,42130.0,39677.0,81807.0,117278.0,22.385569765218097,15615.00286313884,0.0,0.0,0.0,0.0,8.564076777315087,3.15211915544029,9.65605149199935,0.04259799816240706,0.0327865277725748,False,OK,5.0,2000.0,29.724184006154854,29.724184006154854,Mid,High,High,High,0,0.7541104715456911,0.18406829474312209,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.40798028359106947
odisha,baudh,142,33,0,175,18.857142857035104,59.0,1071.0,1130.0,936.0,3909.0,4845.0,5975.0,34.142857142662045,27685.714285556085,0.0,0.0,0.0,0.0,5.170483995038151,3.559421386871498,10.228707948436517,0.0014229146169920282,0.001670385779439745,False,OK,5.0,2000.0,30.657142858996245,30.657142858996245,Mid,High,High,High,5,0.8374879180481762,-1.0530771928751128,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),0.825494984672668
odisha,bhadrak,3701,1176,14,4891,24.044162747899396,7114.0,35536.0,42650.0,53061.0,44619.0,97680.0,140330.0,28.691474136162604,19971.3759967246,0.0,0.0,0.0,0.0,8.495356496807062,3.3908599384748164,9.90210539763619,0.03976843080976006,0.03923100191276643,False,OK,5.0,2000.0,32.21324882677423,32.21324882677423,Mid,High,High,High,0,0.850416910046704,0.3288059465071236,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.4931711081644944
odisha,boudh,1177,245,2,1424,17.205056179763197,1352.0,7835.0,9187.0,12444.0,11863.0,24307.0,33494.0,23.52106741571382,17069.522471898126,0.0,0.0,0.0,0.0,7.261927092702751,3.199532642572125,9.745108422929816,0.011578459511980846,0.009363665488963151,False,OK,5.0,2000.0,30.161516855649463,30.161516855649463,Mid,High,High,High,0,0.6765001184660159,-0.24970540834193986,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.5542626254204676
odisha,cuttack,4305,1082,15,5402,20.029618659751936,5928.0,44743.0,50671.0,66530.0,74538.0,141068.0,191739.0,35.4940762680423,26114.031840054402,0.0,0.0,0.0,0.0,8.594709633844065,3.597149953391107,10.170266360094407,0.04392334149137678,0.05360302911531335,False,OK,5.0,2000.0,31.008885599928544,31.008885599928544,Mid,High,High,High,0,1.122758563027923,0.18393446843359634,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.37961883941675034
odisha,debagarh,783,95,5,883,10.758776896930058,1020.0,6969.0,7989.0,8408.0,7844.0,16252.0,24241.0,27.45300113247174,18405.43601356919,0.0,0.0,0.0,0.0,6.784457062637643,3.3482536429692185,9.820455665783296,0.0071796206103083475,0.006776873921238304,False,OK,5.0,2000.0,28.227633070154894,28.227633070154894,Low,High,High,High,0,0.839058616479981,-0.6502096403742226,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.7434320684061148
odisha,dhenkanal,2466,543,8,3017,17.99801126946702,4482.0,25501.0,29983.0,37852.0,39795.0,77647.0,107630.0,35.67451110373362,25736.49320516217,0.0,0.0,0.0,0.0,8.012349639327795,3.602081993435316,10.155704087330655,0.024531047996942567,0.030089309027799126,False,OK,5.0,2000.0,30.399403382639907,30.399403382639907,Mid,High,High,High,0,1.0994417130893506,-0.0826390518558434,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.27261638694101936
odisha,gajapati,1666,318,18,2002,15.884115884107949,3255.0,18133.0,21388.0,30085.0,28923.0,59008.0,80396.0,40.1578421578221,29474.525474510752,0.0,0.0,0.0,0.0,7.602401335665818,3.717414483882684,10.291315553050246,0.016278143218388802,0.022475704623236444,False,OK,5.0,2000.0,29.765234766820797,29.765234766820797,Mid,High,High,High,0,1.2050454906805794,-0.324502603161373,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.46251440357273976
odisha,ganjam,7063,1044,9,8116,12.863479546573082,12890.0,85949.0,98839.0,96263.0,92599.0,188862.0,287701.0,35.448620009852704,23270.33021192419,0.0,0.0,0.0,0.0,9.001715906761175,3.595903597925969,10.054977418905077,0.06599071446575601,0.08043040320177308,False,OK,5.0,2000.0,28.859043865258272,28.859043865258272,Low,High,High,High,0,1.2231579498945784,0.12171376735376409,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.4502909591365096
odisha,jagatsinghapur,2852,308,24,3184,9.673366834167817,2502.0,13187.0,15689.0,26341.0,22061.0,48402.0,64091.0,20.129082914566542,15201.633165824373,0.0,0.0,0.0,0.0,8.066207568006263,3.050650428630534,9.629223926424697,0.025888915088586387,0.017917438492062378,False,OK,5.0,2000.0,27.90201005121768,27.90201005121768,Low,High,High,High,0,0.727456251211145,-0.13940906436044845,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.5787247765071225
odisha,jagatsinghpur,626,68,0,694,9.798270893357639,230.0,4943.0,5173.0,2860.0,9233.0,12093.0,17266.0,24.878962535987206,17425.072046084402,0.0,0.0,0.0,0.0,6.543911845564792,3.253430381348001,9.765722757184408,0.0056428728239569575,0.004826925668252158,False,OK,5.0,2000.0,27.93948126898712,27.93948126898712,Low,High,High,High,0,0.7577906749222068,-0.7352872557484472,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.8914771365675078
odisha,jajapur,2107,499,2,2608,19.13343558281475,3869.0,22864.0,26733.0,28274.0,31839.0,60113.0,86846.0,33.2998466257541,23049.46319017521,0.0,0.0,0.0,0.0,7.866722285136729,3.535140882609538,10.045441143241339,0.021205493263515483,0.024278882577610728,False,OK,5.0,2000.0,30.74003067675777,30.74003067675777,Mid,High,High,High,0,0.9964255197662659,-0.08031040849808095,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.2856990495187229
odisha,jajpur,1991,467,49,2507,18.62784204227418,2609.0,16362.0,18971.0,21076.0,15970.0,37046.0,56017.0,22.344236138802415,14777.024331864866,0.0,0.0,0.0,0.0,7.827240901752812,3.150350107339378,9.600896513839649,0.02038426825599437,0.015660251080648738,False,OK,5.0,2000.0,30.588352614545038,30.588352614545038,Mid,High,High,High,0,0.6313403247087781,0.008203914629720706,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.4538421650936041
odisha,jharsuguda,1096,86,0,1182,7.275803722498074,1836.0,14950.0,16786.0,13438.0,12418.0,25856.0,42642.0,36.076142131949176,21874.78849405933,0.0,0.0,0.0,0.0,7.075808863978387,3.612973693535993,9.993135756018907,0.009610771870197585,0.011921102996965626,False,OK,5.0,2000.0,27.182741117477004,27.182741117477004,Low,High,High,High,0,1.1262845421728944,-0.7269779953540424,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.727252998681049
odisha,kalahandi,3361,1071,64,4496,23.8211743772189,5491.0,41904.0,47395.0,42857.0,52067.0,94924.0,142319.0,31.654581850526764,21112.98932383872,0.0,0.0,0.0,0.0,8.411165786770708,3.485985178205318,9.957691100905803,0.036556709245692334,0.039787051672650224,False,OK,5.0,2000.0,32.14635231554779,32.14635231554779,Mid,High,High,High,0,0.920691903629874,0.2643336283102198,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.46744371542179686
odisha,kandhamal,2633,440,8,3081,14.281077572212178,4729.0,27316.0,32045.0,28794.0,31145.0,59939.0,91984.0,29.855241804599203,19454.39792274604,0.0,0.0,0.0,0.0,8.033334015880062,3.4293066485467043,9.875879838704526,0.02505142819972822,0.025715274566692137,False,OK,5.0,2000.0,29.28432327309176,29.28432327309176,Low,High,High,High,0,0.9635092154786387,-0.12950780887459304,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.12239783706938827
odisha,kendrapara,3210,757,48,4015,18.85429638853827,5340.0,34579.0,39919.0,39572.0,38814.0,78386.0,118305.0,29.465753424650195,19523.287671228016,0.0,0.0,0.0,0.0,8.298041661371565,3.416603214221841,9.879414491134714,0.03264572678413139,0.033073638432906956,False,OK,5.0,2000.0,30.65628891844691,30.65628891844691,Mid,High,High,High,0,0.9152219048727599,0.10088463068551634,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.20076562199123882
odisha,kendrapara ,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,8.130940668525875e-06,0.0,True,No biometric and no demographic activity,0.0,0.0,45.0,,Low,High,High,High,4,-6.393010877012064,-3.1864563689131193,Youth + Emerging Load Districts,High Youth + Moderate Stress + Emerging Demand,3.475210241820758
odisha,kendujhar,4369,1042,15,5426,19.203833394762402,7205.0,47233.0,54438.0,47423.0,54810.0,102233.0,156671.0,28.87412458532457,18841.31957242557,0.0,0.0,0.0,0.0,8.599141774063405,3.3969927072390678,9.84386066010726,0.0441184840674214,0.04379933229298817,False,OK,5.0,2000.0,30.761150020349103,30.761150020349103,Mid,High,High,High,0,0.9136332029800467,0.22386918327441335,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.2917097149352045
odisha,khorda,3497,655,165,4317,15.172573546440773,5724.0,31874.0,37598.0,48461.0,45861.0,94322.0,131920.0,30.55825804956438,21848.969191563156,0.0,0.0,0.0,0.0,8.370547611074752,3.451835299573657,9.991954790525632,0.035101270866026206,0.0368798815102412,False,OK,5.0,2000.0,29.551772065449487,29.551772065449487,Low,High,High,High,0,1.0295228249125636,0.007662934965848891,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.11344213074568411
odisha,khordha,1014,195,13,1222,15.957446808497581,384.0,8272.0,8656.0,3540.0,19084.0,22624.0,31280.0,25.597381342041245,18513.911620279447,0.0,0.0,0.0,0.0,7.109062135687172,3.280812765153626,9.826331719924463,0.00993600949693862,0.008744714172531419,False,OK,5.0,2000.0,29.787234044145016,29.787234044145016,Mid,High,High,High,0,0.7548796137452,-0.36471217843346415,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.567746536138014
odisha,koraput,3266,1190,46,4502,26.432696579292212,4951.0,37309.0,42260.0,47391.0,57820.0,105211.0,147471.0,32.756774766763044,23369.835628604313,0.0,0.0,0.0,0.0,8.412499120301572,3.5191811310042156,10.059244183359395,0.036605494889703494,0.04122735753636128,False,OK,5.0,2000.0,32.92980897643093,32.92980897643093,Mid,High,High,High,0,0.9351691186568785,0.3297205622048932,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.6136266229091916
